isin,ratio_salary,ratio_sti,ratio_lti,ratio_equity,ratio_variable,ratio_other,ratio_pension,vpi,ratio_stock_in_equity,ratio_option_in_equity,log_tc_pe,salary_bt_pe,one_year_bonus_bt_pe,multi_year_bonus_bt_pe,total_equity_grants_bt_pe,stock_grants_bt_pe,option_grants_bt_pe,other_annual_bt_pe,total_comp_bt_pe,one_time_payment_bt_pe,pension_bt_pe,total_comp_pens_and_one_time_bt_pe,n_executives_median,index_score,ever_opted_out,year_count,year_min,year_max,company_shortname,company_name,index_listing_last,data_confidence
DE 0008063306,0.474437148217636,0.4793621013133208,0.0,0.0,0.4793621013133208,0.04620075046904315,0.1376641651031895,1.0103806228373702,0.0,0.0,6.302618975744905,305.85714285714283,255.5,0.0,0.0,0.0,0.0,24.625,545.0,0.0,73.375,606.375,7.0,0.0,0,3,2006,2008,IKB,IKB Deutsche Industriebank AG,MDAX,low
DE0003304101,0.279394893907303,0.720605106092697,0.0,0.0,0.720605106092697,0.0,0.0,2.5834868934631663,0.0,0.0,7.432615701167146,424.75,1239.5,0.0,0.0,0.0,0.0,0.0,1692.75,0.0,0.0,1692.75,3.0,0.0,1,8,2006,2013,Gerry Weber,Gerry Weber International AG,MDAX,medium
DE0005085906,0.5964391691394659,0.34212695795548226,0.0,0.018136850783182192,0.3602638087386645,0.0403957131079967,0.0,0.6011004126547456,0.0,1.0,6.186620061882023,290.8,166.0,0.0,8.8,0.0,8.8,26.0,485.2,0.0,0.0,485.2,5.0,0.0,0,3,2006,2008,AWD,AWD Holding AG,MDAX,low
DE0005089031,0.640625,0.3273400473933649,0.0,0.0,0.3273400473933649,0.0234375,0.0,0.5129864253393666,0.0,0.0,6.087909801179577,290.0,135.0,0.0,0.0,0.0,0.0,10.0,443.5,0.0,0.0,473.5,2.0,0.0,0,4,2017,2021,United Internet,United Internet AG,MDAX,low
DE0005140008,0.527617714788384,0.0164000032339855,0.021881305376096664,0.3356214668608495,0.39326136851495225,0.05150653888743967,0.14092473544613196,0.7494505268304552,1.0,0.0,8.355316240414854,1683.452380952381,82.72115705128206,86.77560833333334,1510.849025974026,1510.849025974026,0.0,132.97422857142857,4252.472916666667,0.0,543.503125,5099.875089285714,9.0,1.0,0,16,2006,2021,Deutsche Bank,Deutsche Bank AG,DAX,high
DE0005156004,0.23122289410066083,0.21527128959603292,0.0,0.5477430421052571,0.7630143317012901,0.005762774198049112,0.0,3.31941693232424,0.5,0.5,6.910569424687562,235.95,259.675,0.0,537.565,284.44,253.125,5.325,1038.5149999999999,0.0,0.0,1038.5149999999999,4.5,0.0,0,2,2007,2008,Arques,Arques Industries AG,MDAX,very_low
DE0005158703,0.5043095543737393,0.2563600782778865,0.1674087266251113,0.0,0.48285347515129284,0.012466607301869992,0.0,0.9574545454545454,0.0,0.0,7.5058589108551885,1083.3333333333333,601.6666666666666,313.3333333333333,0.0,0.0,0.0,23.0,1817.6666666666667,0.0,0.0,1817.6666666666667,3.0,0.0,0,5,2017,2021,Bechtle,Bechtle AG,MDAX,low
DE0005168108,0.6225284601557819,0.3774715398442181,0.0,0.0,0.3774715398442181,0.0,0.05672268907563025,0.6063522617901829,0.0,0.0,6.033685562541945,259.75,157.5,0.0,0.0,0.0,0.0,0.0,416.25,0.0,21.5,437.75,4.0,0.0,1,5,2006,2010,Bauer,Bauer AG,MDAX,low
DE0005190003,0.21494213410607405,0.7567220321928598,0.0,0.02087606677388492,0.776893733420409,0.010109030147475617,0.07002621266953667,3.6158390665955102,1.0,0.0,8.070599542174156,819.9372222222222,1880.1742857142858,0.0,80.94582638888889,80.94582638888889,0.0,36.807833333333335,3250.583888888889,0.0,193.8041597222222,3428.6052222222224,8.0,1.0,0,16,2006,2021,BMW,BMW AG,DAX,high
DE0005194005,0.6026423241188341,0.29094292803970223,0.0,0.0,0.39735767588116583,0.0,0.07860031247128021,0.6645709100337049,0.0,0.0,6.795514037483338,536.9428571428572,235.71428571428572,0.0,0.0,0.0,0.0,0.0,892.8571428571429,0.0,73.53333333333333,1036.0,6.0,0.0,1,8,2006,2013,BayWa,BayWa AG,MDAX,medium
DE0005200000,0.3630098386616196,0.3390390463672272,0.2350498230740738,0.0,0.5740619866143016,0.04451063483995007,0.0,1.5148403802049755,0.0,0.0,7.10466616075767,461.3928571428571,422.66666666666663,277.8263333333333,0.0,0.0,0.0,52.833333333333336,1216.7829666666667,27.5,0.0,1418.4005857142856,7.0,1.0,0,16,2006,2021,Beiersdorf,Beiersdorf AG,DAX and MDAX,high
DE0005232805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.340835554123275,1541.0,0.0,0.0,0.0,0.0,0.0,0.0,1541.0,0.0,0.0,1541.0,2.0,0.0,1,3,2011,2013,Bertrandt,Bertrandt AG,,low
DE0005313704,0.4111266620013996,0.3853905625166622,0.20075227431770468,0.0,0.569288189816049,0.019425062796539213,0.17845380965671226,1.3830310880829013,0.0,0.0,6.798777116412392,333.3333333333333,311.35,172.45,0.0,0.0,0.0,17.033333333333335,895.75,0.0,150.96666666666667,1055.6,3.0,0.0,0,5,2017,2021,Carl Zeiss Meditec,Carl Zeiss Meditec AG,MDAX,low
DE0005408116,0.48742406162893337,0.11558691407896203,0.08079707949790114,0.26522712614519384,0.49510332333674556,0.019149547577955804,0.27486494106747406,1.0175616395130738,1.0,0.0,7.439825189285379,734.4166666666667,229.81,163.901025,427.0,423.524,0.0,33.0593625,1702.2672000000002,0.0,395.3995,2030.2809333333335,5.0,0.0,1,14,2006,2019,Aareal Bank,Aareal Bank AG,MDAX,high
DE0005408884,0.3430687652554499,0.36114221724524076,0.15715444955369218,0.07303186247673273,0.6355525629155795,0.021378671828970627,0.08635847986386841,1.8525515210991168,1.0,0.0,7.303927340178709,436.25,588.75,163.0,101.625,101.625,0.0,28.666666666666668,1485.125,0.0,131.33333333333334,1653.5,3.0,0.0,0,13,2006,2018,Leoni,Leoni AG,MDAX,high
DE0005419105,0.43869134471441174,0.26207800150559657,0.0,0.0,0.5462145022162108,0.015094153069377331,0.0,1.2450997923649412,0.0,1.0,7.027333147406547,347.9166666666667,177.72833333333332,0.0,0.0,0.0,0.0,16.996333333333332,1126.021,33.333333333333336,0.0,1159.3543333333334,3.0,0.0,0,3,2019,2021,Cancom,Cancom SE,MDAX,low
DE0005439004,0.3887328438929676,0.24021448753297084,0.0,0.29860327208905557,0.5975664711426458,0.008483330657777283,0.21120857969129325,1.5459266396134717,1.0,0.0,7.626651807125265,768.4,468.97222222222223,0.0,523.3482142857142,502.94444444444446,0.0,17.394444444444446,2054.5,4.833333333333333,415.625,2399.4513888888887,8.0,1.0,0,16,2006,2021,Continental,Continental AG,DAX,high
DE0005470306,0.7253654616647294,0.2154255319148936,0.0,0.0,0.2646408637250495,0.010047139398888861,0.0,0.36486486486486486,0.0,0.0,7.377248986573255,1233.3333333333333,348.0,0.0,0.0,0.0,0.0,16.851,1598.1843333333334,0.0,0.0,1598.1843333333334,3.0,0.0,0,11,2011,2021,CTS Eventim,CTS Eventim AG & Co. KGaA,MDAX,high
DE0005470405,0.29769735763707195,0.38523208093563466,0.12836485415886353,0.17002212681268108,0.6715479149598523,0.018217004382544602,0.12519301634395544,2.3206980979656984,1.0,0.0,7.520873098044591,611.3,752.3,230.3,301.75,301.75,0.0,41.5,1845.4,0.0,297.525,2643.6,5.0,0.0,0,16,2006,2021,Lanxess,Lanxess AG,MDAX,high
DE0005471601,0.3406018316615787,0.56694286960314,0.0,0.0,0.6205308775731311,0.04093567251461988,0.02006105538595726,1.7225563909774435,0.0,0.0,6.605839046502531,261.6,253.8,0.0,0.0,0.0,0.0,35.333333333333336,738.4,160.0,7.666666666666667,923.4,5.0,0.0,0,3,2006,2008,Techem,Techem AG,MDAX,low
DE0005493365,0.9539363921884974,0.0,0.0,0.0,0.0,0.04606360781150257,0.0,0.0,0.0,0.0,6.392818500196091,569.4255,0.0,0.0,0.0,0.0,0.0,27.49675,596.9222500000001,0.0,0.0,596.9222500000001,2.0,0.0,0,2,2020,2021,Hypoport,Hypoport SE,MDAX,very_low
DE0005501357,0.45089285714285715,0.4163265306122449,0.0,0.12060301507537688,0.5491071428571429,0.0,0.03881424885864202,1.2178217821782178,0.0,1.0,8.407601514786142,2050.0,2140.0,0.0,480.0,0.0,0.0,0.0,4480.0,0.0,200.0,4770.75,4.0,0.0,1,13,2006,2018,Axel Springer,Axel Springer SE,MDAX,high
DE0005545503,0.46673193299323806,0.42106159898060214,0.09640102827763496,0.0,0.5174626272582371,0.015805439748524847,0.0006667599042760543,1.1114285714285714,0.0,0.0,6.765587440041633,408.33333333333337,374.41666666666663,75.0,0.0,0.0,0.0,13.75,871.5,317.8333333333333,0.5833333333333333,1189.9166666666665,2.5,0.0,0,2,2017,2018,1&1 Drillisch,1&1 Drillisch AG,MDAX,very_low
DE0005552004,0.3405383100775885,0.18072972169449214,0.1021410612717982,0.33846103743225603,0.6221729016088788,0.025046615215962312,0.1307301004909938,1.7861539360167313,0.0,1.0,7.8608973894851095,927.2313333333334,493.40602083333334,271.80757142857146,874.8706875,0.0,840.5181041666667,65.12018749999999,2592.9283333333333,0.0,366.9792142857143,3123.2464285714286,8.0,1.0,0,16,2006,2021,Deutsche Post,Deutsche Post AG,DAX,high
DE0005557508,0.3847455351599512,0.36805223538286524,0.14091230419030254,0.09593367225364262,0.5936429255796785,0.02145350614792889,0.17960428702498693,1.5521620062148933,1.0,0.0,7.685814841001958,793.2464285714286,797.6081111111112,325.33557142857137,220.3990396825397,220.3990396825397,0.0,50.66384642857143,2176.7435714285716,0.0,344.4135476190476,2703.186714285714,8.0,1.0,0,16,2006,2021,Deutsche Telekom,Deutsche Telekom AG,DAX,high
DE0005565204,0.28458454667131117,0.3781789721020478,0.0,0.27411421604081865,0.7010122126260943,0.01368877639249914,0.07752685235403134,2.4673008210180623,1.0,0.0,7.730016892291764,581.25,905.54925,0.0,730.1454166666667,590.6250416666667,0.0,27.2739825,2276.4364166666664,0.0,162.8168,2811.4376666666667,2.0,0.0,1,14,2008,2021,Dürr,Dürr AG,MDAX,high
DE0005664809,0.3142857142857143,0.22327435833540993,0.0,0.38250685272863194,0.6417233560090703,0.04551806747853863,0.0,2.041847041847042,1.0,0.0,7.006242225696791,371.25,325.25,0.0,401.25,401.25,0.0,54.75,1102.5,0.0,0.0,1102.5,4.0,0.0,0,5,2017,2021,Evotec,Evotec AG,MDAX,low
DE0005772206,0.37774274076993825,0.4359479700433583,0.1811248808388942,0.0,0.6198064883323847,0.0,0.020607010863478555,1.6428571428571428,0.0,0.0,7.532088143541722,708.1666666666666,837.2,342.1666666666667,0.0,0.0,0.0,0.0,1866.0,0.0,34.8,1897.75,4.0,0.0,0,13,2006,2018,Fielmann,Fielmann AG,MDAX,high
DE0005773303,0.28100279006892737,0.40986550248608505,0.03494507751809109,0.24704332371901278,0.6854336972351147,0.03316167691823173,0.19362228932004188,2.4312661924887466,1.0,0.0,7.071155394155363,330.375,475.03499999999997,48.375,279.1468,244.51,0.0,37.915,1176.5100000000002,0.0,269.43,1515.035,4.5,0.0,0,16,2006,2021,Fraport,Fraport AG,MDAX,high
DE0005785604,0.2385668483444946,0.35345518525762676,0.004579467279878489,0.38358037934000416,0.7348334966797314,0.026647089189385808,0.06486049574321155,3.09598515070922,0.32694653856362077,0.6730534614363792,7.877732443617775,587.5,941.3452380952381,13.083333333333332,1011.5,434.83333333333337,456.66666666666663,65.66666666666666,2636.916666666667,0.0,222.08333333333331,2848.833333333333,6.0,1.0,0,16,2006,2021,Fresenius,Fresenius SE & Co. KGaA,DAX,high
DE0005785802,0.2307214622951997,0.33611871942058447,0.0,0.3842545155703774,0.7145626150285853,0.05204955647763833,0.09760502899755788,3.1227228387978583,0.4490544959306876,0.5509455040693125,7.896620163690911,579.3303571428571,913.4285714285714,0.0,1049.142857142857,486.2142857142857,373.25892857142856,125.21428571428572,2687.5942857142854,0.0,230.08730158730157,2964.9871428571428,7.0,1.0,0,16,2006,2021,Fresenius Medical Care,Fresenius Medical Care AG & Co. KGaA,DAX,high
DE0005790406,0.270902751212477,0.729097248787523,0.0,0.0,0.729097248787523,0.0,0.07752959957365341,2.698648064547114,0.0,0.0,7.204630535194243,306.20000000000005,803.85,0.0,0.0,0.0,0.0,0.0,1344.85,0.0,118.80000000000001,1452.1,5.0,0.0,1,16,2006,2021,Fuchs Petrolub,Fuchs Petrolub SE,MDAX,high
DE0005810055,0.27983058362318547,0.28108453342720185,0.0,0.2763022778136546,0.7070687375369025,0.01265827373597015,0.14790216942988726,2.5274509877603224,1.0,0.0,7.822084764950687,705.0857142857143,711.3414285714287,0.0,710.9333333333334,639.5833333333334,0.0,31.1375,2494.3333333333335,0.0,372.5125,3082.5385714285712,6.0,1.0,0,16,2006,2021,Deutsche Börse,Deutsche Börse AG,DAX,high
DE0005878003,0.243635118164174,0.6263048016701461,0.0,0.10334865397242285,0.7422193040052528,0.01480356803947618,0.07959833455792309,3.0584415584415585,1.0,0.0,7.4822315298244035,418.25,1100.0,0.0,198.0,198.0,0.0,26.0,1775.2,0.0,122.2,1927.6666666666667,5.0,0.0,0,11,2006,2016,Gildemeister,DMG Mori AG,MDAX,high
DE0005909006,0.36774618854279406,0.26109960657553166,0.0,0.2250421439975719,0.6012448622745501,0.03165242930514047,0.17615887171388747,1.6443859878439318,1.0,0.0,7.296015523714413,444.75,315.8125,0.0,297.9047619047619,297.9047619047619,0.0,36.0,1473.4166666666665,235.4375,212.16666666666669,1825.0,6.0,0.0,0,12,2006,2017,Bilfinger Berger,Bilfinger SE,MDAX,high
DE0005937007,0.2629612986117026,0.13020063522191894,0.17408948715518058,0.2830674312574235,0.716825644846369,0.0,0.11684341424364864,2.732754437061061,1.0,0.0,7.432178222215483,510.35,291.23249999999996,286.2,453.1333333333333,453.1333333333333,0.0,0.0,1705.6166666666668,50.0,244.76666666666665,2495.2333333333336,5.0,1.0,0,8,2006,2013,MAN,MAN SE,MDAX,medium
DE0006047004,0.2601896435970922,0.3774647035032874,0.12045372614420458,0.11994193330695449,0.6825671549129025,0.05072884075301601,0.11218766283182749,2.6251371993048567,1.0,0.0,7.9593149646118215,776.4722222222222,1256.9375,340.47222222222223,306.60416666666663,306.60416666666663,0.0,157.25,2872.25,0.0,297.58333333333337,3400.2055555555557,6.5,1.0,1,16,2006,2021,Heidelberg Cement,HeidelbergCement AG,DAX,high
DE0006048408,0.22499081659994968,0.44782657413025273,0.07126191700013466,0.23135298535209,0.7545818533885399,0.015928345958014144,0.13521014293100875,3.3666753953326367,1.0,0.0,8.085956353793389,706.6714285714286,1380.4213809523808,248.81904761904764,754.5174999999999,754.5174999999999,0.0,45.98192857142857,3247.727857142857,0.0,449.514,4129.342500000001,7.0,1.0,0,16,2006,2021,Henkel,Henkel AG & Co. KGaA,DAX,high
DE0006048911,0.1594816579819682,0.6183982656443665,0.0,0.22004903395243183,0.8384472995967983,0.0020711903634021847,0.0,5.257327458256029,0.0,1.0,7.432986344346427,269.5,1045.0,0.0,371.84975,0.0,371.84975,3.5,1689.8495,0.0,0.0,1689.8495,4.0,0.0,0,1,2006,2006,Vivacon,Vivacon AG,MDAX,very_low
DE0006062144,0.21179357919872646,0.43631653611299576,0.0,0.27533828601751126,0.7428775948460988,0.020106840777563438,0.1329268292682927,3.6861885374256187,1.0,0.0,8.122816380293493,692.75,1470.25,0.0,837.25,837.25,0.0,57.5,3369.5,0.0,337.75,3913.25,4.0,0.5,0,7,2015,2021,Covestro,Covestro AG,DAX,medium
DE0006070006,0.23144278606965174,0.257549002295603,0.0,0.4919402985074627,0.7572139303482587,0.012688532439549916,0.22792998477929985,3.2717110920034393,0.7500462192641894,0.24995378073581068,7.82943148313263,585.6666666666666,666.5,0.0,951.5,705.0,136.5,29.4,2512.5,0.0,601.1666666666666,3410.75,4.0,0.0,0,15,2006,2020,Hochtief,Hochtief AG,MDAX,high
DE0006095003,0.34660191482703573,0.3961164740880408,0.0,0.23388594222245107,0.6300024163104919,0.023395641134319134,0.0,1.8176541714285714,0.0,1.0,7.141447002208911,437.5,500.0,0.0,295.2237,0.0,295.2237,29.531265,1262.255,0.0,0.0,1262.255,2.0,0.0,0,1,2020,2020,Encavis,Encavis AG,,very_low
DE0006099005,0.4674978397728675,0.48989094961394575,0.0,0.0,0.5298705903208651,0.0,0.0,1.1390473172792566,0.0,0.0,6.847120240444782,427.23333333333335,410.3,0.0,0.0,0.0,0.0,0.0,940.1666666666666,0.0,0.0,940.1666666666666,3.0,0.0,0,7,2006,2012,Douglas,Douglas Holding AG,MDAX,medium
DE0006202005,0.5375603032391454,0.3681731605843254,0.0,0.0,0.44222375373305767,0.02845054947090693,0.2092326139088729,0.8226495726495726,0.0,0.0,7.013414000172274,486.0,384.3333333333333,0.0,0.0,0.0,0.0,28.0,1110.4424999999999,0.0,274.3333333333333,1429.2340000000002,6.0,0.0,0,13,2006,2018,Salzgitter,Salzgitter AG,MDAX,high
DE0006204407,0.2853511280584684,0.2411504424778761,0.19750519750519752,0.18811566571337782,0.6959193706981318,0.0,0.0,2.4910432033719707,1.0,0.0,7.1846291527173145,435.8,209.6,233.0,199.0,166.66666666666666,0.0,0.0,1318.0,0.0,0.0,1343.3333333333333,3.0,0.0,0,11,2006,2016,KUKA,KUKA AG,MDAX,high
DE0006205701,0.405550817497005,0.18194465858065179,0.0,0.2840247390851487,0.5784424796045486,0.013468955590435863,0.0998662733759437,1.4370079122540524,1.0,0.0,6.599812397813223,283.7401,117.99550333333333,0.0,258.6432,258.6432,0.0,11.520069,735.7523,91.79786,113.74233333333333,1027.5863666666667,4.5,0.0,0,6,2006,2011,IVG,IVG Immobilien AG,MDAX,medium
DE0006219934,1.0,0.0,0.0,0.0,0.0,0.0,0.08427952931201566,0.0,0.0,0.0,7.257883842050836,1367.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.25,0.0,86.0,1525.8,5.0,0.0,1,7,2011,2021,Jungheinrich,Jungheinrich AG,MDAX,medium
DE0006231004,0.4697238942478156,0.20224507894153876,0.1746493644210209,0.09247686996859451,0.5052617412881353,0.022023684678980318,0.11609633899559485,1.0808495091164096,1.0,0.0,7.475260135032604,793.8193333333334,345.093125,285.6003333333333,180.39429166666667,40.8391,0.0,34.96966666666667,1762.8628333333331,0.0,207.16000000000003,1877.5253333333335,4.0,1.0,0,16,2006,2021,Infineon,Infineon Technologies AG,DAX,high
DE0006275001,0.36986940298507465,0.6006529850746268,0.0,0.000962515373509438,0.6301305970149254,0.0,0.06245655312550131,1.703656998738966,1.0,0.0,7.3346090575421155,644.6666666666666,919.8571428571429,0.0,2.5714285714285716,2.5714285714285716,0.0,0.0,1531.4285714285713,0.0,111.16666666666667,1570.857142857143,7.0,0.0,0,3,2006,2008,Arcandor,Arcandor AG,MDAX,low
DE0006305006,0.48534072900158476,0.28790786948176583,0.0,0.0,0.3810143042912874,0.14473144731447316,0.0,0.8089795918367347,0.0,1.0,6.851184927493743,507.6666666666667,291.0,0.0,0.0,0.0,0.0,154.0,944.0,0.0,0.0,1063.5,3.0,0.0,0,7,2006,2012,Deutz,Deutz AG,MDAX,medium
DE0006335003,0.5419113721302723,0.28214285714285714,0.09712308025091931,0.0,0.43726641751201284,0.020822210357714897,0.5473191214470284,0.8068965517241379,0.0,0.0,6.800392760653637,498.3333333333333,269.2,89.8,0.0,0.0,0.0,17.8,897.2,0.0,677.8,1632.142857142857,5.0,0.0,1,13,2006,2018,Krones,Krones AG,MDAX,high
DE0006452907,0.2661822985468956,0.30476900149031294,0.3176775147928994,0.0,0.6859165424739195,0.013540290620871863,0.0,2.705955334987593,0.0,0.0,6.804984000946192,268.6666666666667,311.0,286.3333333333333,0.0,0.0,0.0,13.666666666666666,901.3333333333334,0.0,0.0,901.3333333333334,3.0,0.0,0,5,2017,2021,Nemetschek,NEMETSCHEK SE,MDAX,low
DE0006483001,0.2541729644537842,0.33543721534549165,0.0,0.42395701502771144,0.7261521869810219,0.011136576859736218,0.11282877132597079,2.85641366807974,0.5405854011958213,0.4594145988041788,8.117485672563776,747.0636,1124.7487999999998,0.0,930.8244857142857,503.96578571428574,579.6359875,37.873149999999995,3351.6097499999996,0.0,280.85794285714286,3378.659,5.0,1.0,0,14,2006,2021,Linde,Linde plc,DAX,high
DE0006569908,0.44195841010792314,0.22716504343248223,0.0,0.31695721077654515,0.5580415898920769,0.0,0.0,1.262656343061346,1.0,0.0,6.811519671101311,401.25,203.0,0.0,250.0,250.0,0.0,0.0,907.25,0.0,0.0,907.25,4.0,0.0,0,5,2006,2010,MLP,MLP AG,MDAX,low
